"","PapersCapita","GBIF_Total","CountHerbaria","CountGEFGrants","InternetPenetration","CountEcoregions","DensAmphRich","DensRept_rich","DensBirdRich","DensMamsRich","VA_Mean","PS_Mean","GE_Mean","RL_Mean","CC_Mean","logGDP2010","logGDP2011"
"16",5.49383559909875,-0.204191111389035,-0.436918608954852,-0.49683104588202,0.0769878811272571,0,-0.268544250158514,-0.0553583714504414,0.675171518351441,0.499221609364969,-0.465734275136805,0.811721588350738,0.133840252961854,0.637812301785748,-0.0894464027665728,-0.935171365668857,-0.9992742672596
"17",-0.258289009861124,-0.160299127371668,0.170716542571763,0.276017247712234,0.0307951524509029,-0.426547807646223,0.326403340747593,-0.177314210277402,0.243948698975582,-1.45835590378452,1.24231169973849,0.515802832091228,1.04107386639315,0.980621838760172,0.81735505976351,0.58332039918933,0.648649910972348
"18",-0.24612831149926,-0.189994652556997,-0.193864548344206,-0.110406899084893,-0.835318510230741,-0.426547807646223,0.58572394869417,-0.242011088693273,-0.0300833596690042,-1.44437970767062,-1.04498464922495,-1.48164877266046,-0.631082205421399,-1.12520817408272,-0.755667885441735,-0.02545009249999,-0.0302709144609019
"19",0.284613165701382,-0.203453198085771,-0.436918608954852,-0.110406899084893,-0.673643959863501,-1.05866082379665,-0.356656900689259,-0.414157914130801,-0.136133423815284,0.200835379728533,-0.361766259274831,-0.10069457678275,-0.880126726755481,-1.05991111942092,-0.940729408407059,-2.08142402522131,-2.07236151379031
"20",-0.148581074855989,-0.0700889373492101,-0.193864548344206,1.82171383490074,2.00553430336505,1.25908690208825,0.446869112494747,0.205906332722018,0.926017526926807,1.40862741160642,0.321452130675289,-0.95146100102884,0.133840252961854,-0.43958910013387,-0.718655580848671,1.15928523967482,1.15548407359095
"21",-0.342528198958642,-0.175752001968887,-0.0723375180388828,-1.26967933947627,-0.431132134312641,-0.84795648507984,-0.664432108283544,-0.384215087841799,-0.360440975987608,-0.191072825260164,0.633356178261214,0.626772365688544,0.578562612487,0.784730674774787,0.854367364356574,-0.978740441214,-0.968371129756085
"22",-0.401760288543634,-0.172387509935931,-0.315391578649529,-0.110406899084893,-0.881511238907095,-0.637252146363032,0.385003966387395,-0.0563094496924178,0.10454698739294,0.626874757586908,-0.242945669718288,-1.23504980911087,-1.28927129751862,-1.17418096507906,-0.589112514772945,-0.994785451414463,-0.959161952250369
"23",-0.338919236912336,0.120159893594106,-0.193864548344206,1.43528968810362,-0.754481235047121,-0.0051391302126051,3.35254375446934,2.57261955285364,-0.0271513700888712,-0.0349711984114662,0.4551252939264,0.355513505783994,0.222784724866883,0.409272610469465,0.835861212060042,0.167755186497038,0.14140115246106
"24",-0.258687499420403,-0.166701304763365,-0.0723375180388828,-0.110406899084893,-0.419583952143552,0.416269547221013,0.885240626844114,-0.0489767209637917,0.206788615318681,0.903203331266987,0.291746983286154,0.540462728446187,0.222784724866883,0.621488038120299,-0.0524340981735082,-0.295795227003093,-0.296960876268234
"25",-0.335009528028839,-0.199174109282573,-0.315391578649529,-0.110406899084893,-0.604354866848969,-0.215843468929414,-1.08048958539206,-0.82490107668204,-1.08450602298569,-0.526756497626661,1.12349111018195,0.774731743818299,-0.132993162753234,0.556190983458504,0.0771089679022178,0.0340423721477682,0.0204188778324557
"26",-0.332753926749898,-0.201390736177119,-0.315391578649529,-0.49683104588202,-0.581258502510792,0.205565208504204,-1.354574042141,-1.04130794497273,-0.889105954553033,-1.00349978187092,-0.554849717304212,0.19522417947676,0.222784724866883,-0.0314825084976513,0.317688947757138,-0.478831314019018,-0.476781699478688
"27",0.178572838375806,-0.17752287841733,-0.315391578649529,0.662441394509361,1.92469702818143,-1.26936516251346,-1.46477027155237,-1.59092228668921,0.228559074335993,-1.5839059221205,2.02949810555059,1.57617837535447,2.35745205058759,2.58039967797415,1.94623034985198,0.374361514210795,0.369980291956547
"28",-0.375459977631181,-0.152696541719029,0.170716542571763,0.662441394509361,-0.442680316481729,1.46979124080506,-0.000687919412482383,1.17791104821603,0.881338806475065,0.203552808139421,0.677913899344917,0.824051536528217,0.347306985533924,0.017490282498695,0.0771089679022178,0.598677696118153,0.615096498199053
"29",-0.00106024001068705,0.0203654915834835,-0.315391578649529,1.04886554130649,-0.142427580085426,1.04838256337144,-0.498203266809393,0.648373690606281,1.21305960635225,-0.18686853543939,1.31657456821133,1.29258956727244,1.39685175401327,1.37240416673094,1.42805808554908,0.318401268105866,0.312126335970662
"30",-0.363881224399284,-0.206106337075205,-0.315391578649529,-0.883255192679148,-0.846866692399829,-0.0051391302126051,-1.19774055730827,-1.12314420363759,-1.24007703686824,-0.70116417158306,0.291746983286154,-0.0143849395403928,-0.239726529039269,-0.113103826824895,-0.533594057883348,-0.272544016891046,-0.288466720268044
"31",-0.288093021426865,-0.147151221402485,0.535297633487733,-0.49683104588202,2.12101612505594,1.68049557952187,0.443002855958742,-0.362297814113875,-0.312729840638906,0.599374289719417,-0.287503390801991,-1.62960815079022,-0.506559944754358,-1.01093832842458,-1.03326016988972,2.27691376325962,2.29182878331659
"32",-0.378016325747315,-0.192930138655426,-0.315391578649529,-0.49683104588202,-0.10778303357816,-0.637252146363032,0.258126627246004,-0.193964533818349,2.60261183924043,2.18092167768575,-1.19351038617063,-0.507582866639575,0.400673668676942,-0.145752354155793,0.558268927612058,-0.0511547397904,-0.0253477976358001
"33",-0.149603614102443,-0.180700871235141,-0.193864548344206,-1.26967933947627,0.873812450794369,-0.637252146363032,-0.722944079182165,-0.384752874819608,-0.359969866293984,0.025992729265448,0.811587062596028,0.244543972186678,0.738662661916053,0.735757883778441,0.484244318425928,0.410422640724239,0.395572434536463
"34",2.41749920892873,-0.168141910155886,-0.315391578649529,1.43528968810362,3.44905707450112,-1.05866082379665,-0.586736902788026,3.47209756151541,0.545797702775874,-1.56915192404569,0.870997357374299,1.58850832353195,1.32569617648925,1.35607990306549,1.48357654243867,-1.23717224025222,-1.23222382592215
"35",-0.390196572653596,-0.184765745769552,0.0491895122664403,-1.26967933947627,-0.835318510230741,-0.637252146363032,0.218460946650235,-0.174050005167557,0.158256653028341,0.670878635511305,0.0541058041730686,-0.162344317670148,-1.02243788180353,-0.766074373442846,-0.681643276255607,-0.695832280624311,-0.684553181542537
"36",1.03346076043632,6.31269830994133,6.12554102753259,2.98098627529212,0.665945171750775,2.31260859567229,0.523093128818362,1.73174320571384,2.04636032670595,0.235626385853865,1.71759405796467,0.441823143026351,2.26850757868256,1.24181005740735,1.63162576081093,2.86020399267514,2.84411840952821
"37",-0.159204956879802,-0.110151047391187,-0.315391578649529,-0.49683104588202,-0.142427580085426,-0.84795648507984,0.360521971041727,2.26311128598884,0.0787605588946763,0.902071826459177,-1.17865781247606,0.46648303938131,-0.204148740277258,-0.129428090490344,0.410219709239799,-0.551432566798558,-0.574103957104592
"38",-0.292754597403343,-0.0313646560424932,0.170716542571763,1.43528968810362,0.388788799692649,2.31260859567229,1.88415104961448,0.57626630316523,1.3578357507883,1.1732174210206,0.410567572842696,0.0719246977019641,0.454040351819959,0.409272610469465,-0.0709402504700405,1.19364658246275,1.20437746601782
"39",-0.321776667192384,-0.195777860417317,-0.315391578649529,-1.6561034862734,-0.327198494790843,-0.84795648507984,0.0125020981586411,0.0211024225255106,0.181736046656463,-1.4271874609053,-1.00042692814125,0.0719246977019641,-1.37821576942364,-0.406940572802973,-0.681643276255607,-0.682430461178194,-0.6791610246952
"40",-0.272153439055681,-0.153543005649064,0.0491895122664403,1.82171383490074,0.45807789270718,0.416269547221013,0.149975484442788,-0.214335731601362,1.30064886759532,-1.33116135015239,-0.124125080161745,-1.01311074191624,0.258362513628895,0.197057182818631,-0.533594057883348,0.857192545530047,0.870329312596365
"41",-0.286438913822308,-0.180627541822376,0.535297633487733,-0.49683104588202,-0.200168490930869,0.83767822465463,0.387587405291425,-0.101148496713541,-0.773127200937591,0.412549191804465,0.291746983286154,0.799391640173258,-0.221937634658264,0.229705710149529,-0.274507925731896,0.25051919138544,0.263199798436355
"42",-0.162920684053311,-0.159617798969594,0.170716542571763,-0.49683104588202,0.446529710538092,-0.0051391302126051,-0.0623579465351459,0.504111512258522,-0.504220231572045,0.341344316229792,-1.41629899158915,-0.95146100102884,-0.862337832374475,-1.64758461137708,-1.40338321582037,0.00793555826130285,0.0411296640295015
